Ss,Si,Snh,Spo4,Shco,Xi,Xs,Xh,Xtss,Fr,So_e,Ss_e,Si_e,Snh_e,Sno_e,Sn_e,Spo4_e,Shco_e,Xi_e,Xs_e,Xh_e,Xsto_e,Xpaoi_e,Xpp_e,Xpha_e,Xa_e,Xtss_e,Fr_e
80.619396,30,35.23777716,7.928499861,7,45.017,214.888,28.878,220.91895,17451,1.393512426,0.321978972,30,7.610988742,8.971462272,26.66297137,4.113519038,4.202695084,1553.549597,56.88883419,1148.001572,16.65830376,868.1220107,122.5853731,81.55441137,124.8786924,3589.618771,70125.54081
86.335106,30,37.22658626,8.375981909,7,46.165,209.498,28.407,217.31355,18335,1.398375066,0.318398964,30,7.416154377,9.037118156,26.68936653,3.821382665,4.194380863,1555.457125,56.34367295,1149.787369,16.53230047,869.4307834,122.9288335,81.64438547,125.0494126,3594.66707,67728.09257
87.344959,30,37.70859239,8.484433288,7,55.569,207.466,29.226,223.57965,22018,1.404253619,0.315455889,30,7.282268746,9.082666307,26.69338733,3.581773107,4.1897823,1555.979536,55.85864842,1150.525003,16.41956172,869.9240973,123.132124,81.7192685,125.1022746,3596.484447,68619.97049
89.011195,30,38.50724595,8.664130339,7,60.529,211.49,30.224,231.21585,23369,1.406276137,0.313874521,30,7.281765605,9.040173252,26.67478815,3.469599149,4.197572579,1555.230839,55.56250616,1150.312473,16.36756936,869.6270819,123.1309798,81.97171933,125.0367811,3595.299849,72311.03593
93.454504,30,40.65366184,9.147073914,7,61.743,216.767,30.946,236.7339,23270,1.406630897,0.312853098,30,7.347726767,8.965755723,26.64696489,3.41671599,4.209840213,1553.712313,55.33668518,1149.522823,16.33247869,868.8682491,123.0334261,82.26704808,124.9031989,3592.318756,73658.90082
98.337096,30,42.86195416,9.643939686,7,68.389,220.745,32.126,245.7639,25050,1.406524367,0.31198988,30,7.434410949,8.899492649,26.61299821,3.379382561,4.221293806,1552.067647,55.13538172,1148.63626,16.29639417,868.040919,122.9318907,82.54250619,124.760439,3589.078937,73552.57339
100.674886,30,43.16396006,9.711891014,7,59.486,227.498,31.887,243.9363,21540,1.402696223,0.311989037,30,7.591311833,8.802762173,26.56015405,3.411364309,4.237559235,1550.533401,55.08700061,1147.836583,16.30540168,867.2479224,122.7911428,82.94906317,124.6213942,3586.128123,75327.82822
104.108355,30,44.40162955,9.990366646,7,52.76,226.713,31.053,237.55245,19321,1.402483333,0.311309836,30,7.674889006,8.797033567,26.50209848,3.370437786,4.242370671,1549.112602,54.93023662,1147.107589,16.26886021,866.5663516,122.7430121,83.16009825,124.5040711,3583.519068,71807.18206
107.385304,30,45.18909984,10.16754747,7,57.213,222.75,31.107,237.96855,21190,1.405219079,0.310396551,30,7.722235289,8.850112568,26.43394517,3.297219379,4.24008027,1547.3911,54.7249509,1146.138232,16.21074928,865.7317964,122.7107131,83.25879084,124.3686174,3580.248551,69585.96404
108.985903,30,45.86237663,10.31903474,7,73.914,222.492,32.934,251.9451,26591,1.405626826,0.310516797,30,7.852207502,8.862797839,26.34464317,3.313707916,4.243920729,1544.89828,54.66991281,1144.585542,16.20434706,864.4041907,122.5381753,83.51693279,124.1604393,3575.151753,71460.99804
109.485779,30,45.23473459,10.17781528,7,69.168,232.016,33.465,256.0065,24225,1.399081868,0.312764903,30,8.168334227,8.751357146,26.22754212,3.523951752,4.264906373,1541.33879,54.93987457,1142.237682,16.30899367,862.3556971,122.1026079,84.17467693,123.8417685,3567.491605,76865.13971
108.3901,30,45.422871,10.22014598,7,69.099,235.353,33.828,258.7842,23902,1.395561795,0.314545744,30,8.444464479,8.695367283,26.11974931,3.694231052,4.278129512,1537.434416,55.11973392,1139.617238,16.37347443,860.1336742,121.6809778,84.72821696,123.5006924,3559.041943,74485.66302
106.594592,30,45.34854232,10.20342202,7,71.195,237.545,34.304,262.4286,24339,1.392045077,0.316635826,30,8.740946476,8.654106811,26.00881422,3.885928563,4.289437716,1533.483422,55.34998472,1136.955094,16.44785387,857.8748899,121.2394366,85.33967652,123.1548058,3550.496542,74155.85288
104.184093,30,44.62045653,10.03960272,7,62.901,240.696,33.733,258.05745,21529,1.386858112,0.319331793,30,9.08463402,8.609148728,25.88927873,4.127416353,4.301465663,1529.593397,55.68439476,1134.333973,16.55640808,855.6227883,120.7586289,86.08538152,122.8094719,3542.092641,74588.6679
101.078822,30,44.73767062,10.06597589,7,80.108,237.037,35.238,269.57295,26978,1.384116792,0.321402149,30,9.372910363,8.6309081,25.77720184,4.312524461,4.304445422,1525.896603,55.91989852,1131.848175,16.63067988,853.5095631,120.3456919,86.72951959,122.4873004,3534.164824,71773.37959
98.31185,30,43.7194685,9.836880413,7,78.102,244.79,35.877,274.4583,25693,1.375088019,0.325817428,30,9.851725947,8.53270474,25.63762701,4.702141774,4.323920423,1521.788531,56.53176554,1129.051417,16.83280157,851.034647,119.7046985,87.85270073,122.106319,3525.180016,77226.02931
93.434315,30,41.93043115,9.434347009,7,76.103,248.744,36.094,276.11985,24779,1.367613774,0.330049961,30,10.30089616,8.464466753,25.50490796,5.065346899,4.339126012,1517.699184,57.11330045,1126.258837,17.01459461,848.5711652,119.0832762,88.94495477,121.7277484,3516.235185,75932.80151
90.293697,30,40.43864937,9.098696109,7,74.18,250.464,36.072,275.9478,24086,1.361700866,0.334271751,30,10.71869194,8.422259232,25.37522989,5.400004221,4.350842638,1513.727246,57.69556297,1123.544378,17.18135984,846.1702454,118.489329,90.00707563,121.3587477,3507.575832,75013.50591
87.748895,30,39.40250295,8.865563164,7,71.575,250.815,35.821,274.0314,23308,1.356885609,0.338558351,30,11.10484485,8.400313721,25.24603703,5.706158412,4.360010596,1509.917752,58.29330159,1120.939647,17.34065645,843.8501087,117.9242396,91.04035962,121.0017616,3499.303621,74318.05753
82.724915,30,38.34358715,8.627307109,7,63.658,250.048,34.856,266.6499,21017,1.35333881,0.342768407,30,11.44794938,8.397913575,25.119723,5.971818916,4.366663283,1506.266648,58.88244853,1118.44056,17.48793552,841.6093317,117.396755,92.01517764,120.6565439,3491.400027,73538.87505
80.175069,30,38.09692549,8.571808236,7,62.386,245.092,34.164,261.3561,21014,1.352585306,0.346110762,30,11.69169034,8.445253612,25.00806052,6.136065272,4.366422915,1502.882489,59.33551568,1116.133613,17.58457008,839.547111,116.972277,92.79447386,120.3386884,3484.137849,71247.51625
80.235649,30,38.48379729,8.658854391,7,52.899,229.84,31.415,240.32775,19118,1.35241438,0.349310117,30,11.8954542,8.48866707,24.90627413,6.268259836,4.366333281,1499.766153,59.77155029,1114.020112,17.67426863,837.6239176,116.5833757,93.53906228,120.0396802,3477.46988,71247.4416
80.808234,30,39.11594514,8.801087657,7,52.252,230.443,31.41,240.29025,18847,1.354068133,0.351342355,30,11.9936707,8.566207698,24.83040178,6.297789088,4.360763222,1497.262789,60.03511074,1112.372633,17.71137179,836.0931747,116.3261583,94.10338056,119.7974554,3472.241637,69353.50328
83.947838,30,40.69153798,9.155596046,7,50.484,226.872,30.817,235.7523,18509,1.355613526,0.352644489,30,12.02704025,8.640282371,24.77934516,6.272512449,4.354514734,1495.612621,60.20691098,1111.377238,17.72706071,835.0730141,116.1744583,94.61191465,119.626876,3468.989861,69086.51297
88.203323,30,42.78165483,9.625872337,7,48.16,224.191,30.261,231.49815,17886,1.356408871,0.35296593,30,11.98996456,8.710384774,24.75894884,6.185579792,4.347346706,1495.151214,60.25901054,1111.295732,17.71753723,834.7735892,116.1635344,95.06626573,119.557818,3468.509488,68751.9427
93.782702,30,45.75458542,10.29478172,7,46.299,221.091,29.71,227.2815,17445,1.356228557,0.352033278,30,11.87535933,8.782767013,24.77325892,6.025058051,4.338255016,1496.143406,60.15583624,1112.33484,17.67531919,835.3673085,116.3288393,95.45049156,119.6151628,3471.43654,68132.44292
94.211897,30,45.66922137,10.27557481,7,43.994,217.463,29.051,222.23865,16858,1.354612672,0.349847156,30,11.69413608,8.85397428,24.82195441,5.79786334,4.327680596,1498.723571,59.90110031,1114.59816,17.60418239,836.9369138,116.6771292,95.78422252,119.8105713,3478.088651,67694.35399
90.69359,30,44.4433639,9.999756882,7,43.274,223.73,29.667,226.9533,16116,1.351644233,0.346384569,30,11.45314829,8.927959027,24.90385921,5.504952359,4.315158893,1502.871671,59.48780563,1118.069764,17.50228691,839.4780802,117.2089358,96.06287964,120.1436707,3488.424846,67110.98096
87.748895,30,43.81915295,9.859309414,7,41.902,215.441,28.594,218.74185,16206,1.347699837,0.341714411,30,11.16252254,9.00892933,25.01642053,5.150921858,4.300248543,1508.41831,58.91756659,1122.617752,17.36840922,842.8957398,117.9093446,96.28081325,120.601149,3502.050738,66372.48076
81.689829,30,41.28433509,9.288975396,7,39.874,208.064,27.549,210.7476,15965,1.34222303,0.336259251,30,10.85781123,9.078093186,25.15512716,4.770981596,4.285514163,1515.189292,58.25048645,1128.105524,17.22047797,847.0706994,118.7321895,96.50601032,121.1650632,3518.536827,66467.39435
80.912247,30,41.34852487,9.303418096,7,35.792,205.128,26.769,204.7821,14494,1.335887421,0.330096505,30,10.54475278,9.143298012,25.31753868,4.366233805,4.270039285,1522.893632,57.48582931,1134.307952,17.05361592,851.8366546,119.6559618,96.71799422,121.8120643,3537.206333,66230.31598
69.864561,30,37.97479681,8.544329283,7,32.732,201.669,26.044,199.24035,13423,1.330612248,0.323102518,30,10.20353689,9.23420925,25.50092012,3.911613004,4.250160629,1531.117769,56.58528419,1140.903728,16.84702827,856.9690901,120.674934,96.82399296,122.5116418,3557.115006,64762.43855
70.783518,30,35.71812078,8.036577176,7,29.916,194.545,24.94,190.79175,12660,1.32659578,0.315595438,30,9.849450698,9.342028143,25.70089895,3.427049038,4.22717959,1539.637731,55.59231558,1147.716538,16.61133447,862.3232658,121.7524348,96.85038599,123.2427445,3577.723324,63697.27463
65.087997,30,32.43178237,7.297151034,7,27.359,185.932,23.699,181.29735,12059,1.324066948,0.307779303,30,9.491130432,9.458485742,25.91517276,2.927241624,4.20222792,1548.265965,54.5338384,1154.599281,16.35364532,867.7789843,122.8594104,96.81151691,123.9877901,3598.57344,62942.36287
60.260941,30,29.66465661,6.674547738,7,24.894,177.134,22.448,171.7242,11453,1.323565739,0.299748319,30,9.129201786,9.57863862,26.14305308,2.419925046,4.175925211,1556.862287,53.42064926,1161.441254,16.07606319,873.2480492,123.9771833,96.70429036,124.7338867,3619.316779,62350.95849
57.665647,30,28.15805887,6.335563246,7,24.547,166.528,21.231,162.41415,12083,1.326092078,0.291518473,30,8.757231607,9.702034857,26.38445087,1.908421704,4.148252894,1565.353106,52.25306853,1168.181166,15.77718923,878.6843778,125.0965252,96.51178311,125.4744002,3639.754977,61755.67552
55.353103,30,26.72078863,6.012177442,7,22.366,157.921,20.032,153.24405,11554,1.331160274,0.283358211,30,8.398786517,9.798604794,26.63958073,1.432187707,4.122889157,1573.902483,51.08293634,1174.943875,15.47765376,884.1609066,126.191375,96.31421344,126.2181569,3660.212253,62399.77531
52.000429,30,24.61285109,5.537891496,7,21.945,151.216,19.24,147.18675,11875,1.342951822,0.275000201,30,8.017106448,9.897106534,26.90727405,0.977493358,4.09592573,1582.439351,49.86292142,1181.662712,15.1582829,889.6501396,127.2694191,96.01727884,126.9628446,3680.469721,61881.78208
52.505349,30,24.87317429,5.596464216,7,22.652,142.754,18.378,140.5947,13101,1.365244935,0.266621085,30,7.6274353,9.978417322,27.18512275,0.603129817,4.0693545,1591.160369,48.63128737,1188.48237,14.83789269,895.2471517,128.2881129,95.68852415,127.7212968,3700.845311,62216.97692
53.010269,30,24.98675749,5.622020436,7,20.837,138.863,17.744,135.7446,12323,1.400548739,0.258390208,30,7.248384826,10.02071906,27.47018544,0.364456442,4.045657732,1600.243864,47.42357929,1195.535224,14.53702065,901.0348995,129.2076297,95.40102225,128.5045593,3721.630693,63459.2681
52.606333,30,25.03558693,5.63300706,7,21.873,136.2,17.564,134.36235,13271,1.456377664,0.249963876,30,6.831841764,10.07418475,27.75517529,0.221503285,4.018766862,1609.420262,46.17176107,1202.592468,14.23240153,906.8762709,130.0463493,95.01546907,129.2963488,3742.190504,62691.67601
53.086007,30,24.95912447,5.615803006,7,21.762,132.325,17.121,130.97415,13614,1.523439558,0.241722436,30,6.419630158,10.0961031,28.03679866,0.147972072,3.995495802,1618.813487,44.94180493,1209.75898,13.95111243,912.8166846,130.8431703,94.63419593,130.1009607,3763.009584,63657.16189
52.606333,30,24.87296693,5.59641756,7,21.632,131.628,17.029,130.2711,13604,1.612316629,0.233587723,30,6.004098988,10.09870083,28.30882223,0.100405854,3.975242196,1628.137201,43.71602283,1216.809792,13.68896071,918.6931697,131.6203385,94.20617334,130.896124,3783.529448,64015.19736
52.656825,30,24.74365825,5.567323107,7,20.064,133.141,17.023,130.22445,12382,1.730089628,0.225563224,30,5.587863052,10.0883217,28.56412889,0.069900304,3.95781458,1637.065077,42.48752092,1223.48853,13.44943891,924.3124412,132.362576,93.70959197,131.6552146,3803.011183,64019.29455
52.682071,30,24.63901391,5.54377813,7,20.063,132.876,16.993,129.99795,12408,1.874547392,0.217570996,30,5.156089822,10.09313594,28.79609042,0.051703268,3.939784377,1645.162513,41.22760908,1229.452548,13.22144126,929.4312592,133.0399739,93.07396049,132.3455505,3820.405042,62809.2353
52.404365,30,24.52779165,5.518753122,7,18.792,130.547,16.593,126.93795,11767,1.997335631,0.209922704,30,4.727544108,10.09110256,29.0060472,0.043839615,3.924017644,1652.317752,39.97901071,1234.660299,12.99005535,933.9999224,133.647355,92.32211122,132.9574843,3835.556475,62855.17233
52.151905,30,24.26036505,5.458582137,7,18.741,127.865,16.29,124.6155,12006,2.101004474,0.20253048,30,4.286011382,10.10266993,29.19543513,0.039681444,3.907466227,1658.27668,38.72699993,1238.932561,12.7293676,937.8993129,134.1695119,91.38462739,133.4740747,3847.873775,62233.13919
52.061009,30,24.08103289,5.418232401,7,17.993,124.63,15.847,121.22955,11805,2.193990766,0.195488952,30,3.853970996,10.1057282,29.36688366,0.037271426,3.893126559,1663.038903,37.49879508,1242.286759,12.4460677,941.1271719,134.6090809,90.30299156,133.8931142,3857.426147,62495.82776
52.444756,30,24.06131276,5.413795371,7,17.836,122.194,15.559,119.0256,11951,2.290608391,0.188721196,30,3.434592687,10.10546505,29.52163857,0.035517391,3.880336057,1666.630417,36.28818629,1244.730311,12.1476063,943.6914078,134.9671809,89.08385409,134.2161992,3864.255732,62316.5124
52.757809,30,24.17432089,5.439222201,7,17.901,119.353,15.25,116.6655,12317,2.39045511,0.182268028,30,3.042459517,10.09049287,29.6617318,0.03429566,3.870671873,1669.236939,35.110122,1246.405339,11.84476006,945.688506,135.2577316,87.77179376,134.4564401,3868.817752,62485.36773
53.161745,30,24.50694145,5.514061827,7,18.217,117.066,15.031,114.99015,12825,2.493204385,0.176148539,30,2.687156585,10.05355551,29.78913749,0.033432763,3.865102637,1671.084938,33.97555414,1247.485014,11.54515137,947.2410267,135.4974367,86.40428013,134.6309082,3871.652804,62873.99698
53.515189,30,24.93677069,5.610773406,7,18.085,116.431,14.946,114.3384,12800,2.597433339,0.170369831,30,2.37343,9.991445732,29.90537733,0.03282614,3.864017574,1672.396786,32.89207565,1248.140222,11.25315477,948.4726149,135.7021703,85.00925277,134.7570857,3873.284836,63402.69282
54.424045,30,25.33167445,5.699626752,7,17.936,117.147,15.009,114.82035,12600,2.705815385,0.164863385,30,2.092561891,9.916967595,30.01099226,0.032359299,3.865607151,1673.347289,31.85141496,1248.494199,10.96787967,949.4830952,135.8821119,83.58454303,134.8500464,3874.084116,63393.04348
55.151135,30,25.85549335,5.817486004,7,18.882,116.461,15.038,115.04145,13408,2.818639987,0.159607223,30,1.841026555,9.835113157,30.10609335,0.032005352,3.869158761,1674.039814,30.85204323,1248.623793,10.68892869,950.3320852,136.0425273,82.13385327,134.9185519,3874.276718,63206.14283
57.130437,30,26.51064477,5.964895074,7,19.444,115.546,14.999,114.7416,13952,2.927017767,0.154707192,30,1.632375315,9.72780364,30.19082044,0.031790941,3.877142808,1674.488549,29.91476728,1248.563435,10.42045317,951.028645,136.1847094,80.69143945,134.9630181,3873.955628,64030.34947
63.406603,30,29.57536363,6.654456817,7,23.457,113.4,15.206,116.32815,17235,3.031689616,0.150125985,30,1.458888513,9.604600169,30.26469027,0.031641216,3.888226775,1674.654306,29.03258105,1248.280993,10.16109443,951.5518191,136.3026393,79.24725774,134.9815191,3873.010402,64585.22387
77.852424,30,35.38889504,7.962501384,7,23.953,115.809,15.529,118.7976,17233,3.104777008,0.146163161,30,1.353543956,9.423526069,30.32518666,0.03166933,3.908317069,1674.43016,28.26084823,1247.755968,9.923283204,951.8431528,136.3924253,77.87632934,134.9648869,3871.362961,67882.49573
92.899092,30,41.12384732,9.252865647,7,30.862,116.464,16.37,125.2275,21804,3.174641698,0.142499293,30,1.263614652,9.256068626,30.36762451,0.031659783,3.927793402,1673.773973,27.53965275,1246.888022,9.695571349,951.8763527,136.4414654,76.48008474,134.9142599,3868.717107,67869.55919
104.007371,30,45.73259691,10.28983431,7,37.611,119.367,17.442,133.4313,25418,3.192315607,0.139710637,30,1.249774205,9.034582123,30.38054878,0.03194299,3.956681159,1672.404302,26.97374704,1245.565567,9.502980891,951.4924377,136.4368906,75.18196315,134.8059744,3864.723018,72435.8689
123.371131,30,52.49814651,11.81208297,7,41.553,135.841,19.71,150.7845,24776,3.162000378,0.137849216,30,1.296963903,8.796132724,30.34906624,0.032505996,3.990757779,1669.920863,26.5676452,1243.473811,9.348310261,950.461287,136.3444239,73.94245531,134.6117138,3858.435219,76022.90858
137.50893,30,56.9807953,12.82067895,7,51.378,152.939,22.702,173.66955,26842,3.122898011,0.136635342,30,1.357737995,8.625558302,30.26172047,0.033281763,4.019087504,1665.863342,26.26213614,1240.182993,9.220526841,948.511721,136.1207193,72.64374873,134.2981941,3848.585945,75330.53557
149.77352,30,60.7013292,13.65779907,7,59.827,165.562,25.043,191.58045,28519,3.031647616,0.136633878,30,1.495695327,8.489316868,30.09993421,0.035198791,4.047537647,1659.15761,26.1449348,1234.96069,9.140306294,945.028173,135.6893166,71.35989171,133.7787312,3832.954041,77355.9112
156.0143,30,62.318133,14.02157993,7,70.934,179.123,27.784,212.54835,30707,2.87855249,0.138069551,30,1.738761034,8.404825623,29.85627508,0.039565937,4.074281383,1648.759457,26.23781979,1227.032129,9.11073578,939.4077605,134.9705608,70.10393454,132.9703996,3809.210552,78989.30593
154.66113,30,61.8916073,13.92561165,7,79.066,197.282,30.705,234.8955,31000,2.645580226,0.14139245,30,2.144702246,8.369481458,29.5257431,0.05107156,4.100229848,1633.751271,26.59963341,1215.728589,9.143925097,931.1098534,133.8947883,68.95494747,131.7971039,3775.384186,81128.47477
145.74417,30,58.2698657,13.11071979,7,86.766,216.416,33.687,257.7048,31009,2.360649115,0.146730685,30,2.733511284,8.403124794,29.12229267,0.079894951,4.122014999,1614.311231,27.23987889,1201.140992,9.244030133,920.206259,132.4684715,67.98397504,130.2683732,3731.836764,81366.85208
133.19189,30,52.9848869,11.92159956,7,92.678,233.97,36.294,277.6506,30713,2.078708196,0.154411865,30,3.559187444,8.475352039,28.66041238,0.152255415,4.143162287,1591.111601,28.20915058,1183.745113,9.443242993,907.0242572,130.721985,67.35148955,128.4260217,3680.084527,81330.62222
123.254989,30,50.46674869,11.35501845,7,87.816,258.525,38.482,294.38955,27093,1.867987803,0.164567553,30,4.65728727,8.542624263,28.15889226,0.322899018,4.168272856,1565.363114,29.53505442,1164.402296,9.779404157,892.1850196,128.6944902,67.21834438,126.3518099,3622.709788,81002.98308
114.893493,30,47.85935053,10.76835387,7,87.877,273.937,40.202,307.5423,25812,1.754435881,0.176079679,30,5.87766016,8.643434584,27.66328382,0.623588663,4.187996807,1539.626699,31.05580857,1144.965257,10.19749467,877.1666213,126.5381946,67.47569527,124.2532173,3565.089682,77365.29679
105.67362,30,44.7808102,10.0756823,7,88.664,276.448,40.568,310.3452,25808,1.695180897,0.189241588,30,7.216689712,8.729041564,27.17677583,1.1271885,4.207495865,1514.595335,32.81939664,1125.98944,10.69624872,862.3579817,124.22953,68.17854052,122.1797055,3508.63049,76083.93637
98.50373,30,42.1511833,9.484016243,7,85.233,278.994,40.47,309.59325,24748,1.66521172,0.204048476,30,8.621954768,8.774873782,26.71170285,1.840941737,4.228786063,1491.231513,34.83208988,1108.217298,11.2519227,848.3265996,121.8281687,69.30000629,120.2078185,3455.469008,76086.11907
91.485316,30,40.34498036,9.077620581,7,84.593,277.82,40.268,308.05095,24677,1.651679865,0.219544544,30,9.941598396,8.811285112,26.29620385,2.644342784,4.246724449,1471.115686,36.9673297,1092.843309,11.79343363,836.0561166,119.5662729,70.63145482,118.4775241,3409.363994,75031.81627
88.758735,30,38.80242935,8.730546604,7,74.785,283.068,39.761,304.17465,21745,1.643263299,0.235584757,30,11.13280139,8.824758843,25.93550056,3.471479615,4.263535951,1454.931032,39.22849052,1080.404771,12.31151826,825.9745272,117.5614589,72.11981087,117.0484021,3372.095253,74966.68504
87.142991,30,38.60846711,8.6869051,7,86.217,270.4,39.624,303.12435,25678,1.637677972,0.250288345,30,12.03017339,8.88699543,25.65304527,4.142235273,4.269512167,1443.662787,41.35561873,1071.659389,12.7294299,818.7720923,116.0658604,73.44587672,116.0239536,3346.179896,72036.04804
86.794591,30,37.66307311,8.47419145,7,81.765,263.773,38.393,293.7072,25062,1.623925971,0.266224487,30,12.86490159,8.84577086,25.41086613,4.851539447,4.286549802,1436.443288,43.7642716,1065.981524,13.19644696,813.8210254,114.830513,75.05836275,115.3055007,3329.616585,75977.881
87.203571,30,37.01312891,8.327954005,7,78.638,272.359,39,298.34775,23552,1.606166733,0.2807833,30,13.44829782,8.808808598,25.23525016,5.404046531,4.29982532,1433.833616,46.07231164,1063.805714,13.61225394,811.5935054,114.089866,76.54197527,114.9689054,3323.871758,75355.77435
88.516376,30,37.16661296,8.362487916,7,76.377,275.771,39.128,299.3262,22693,1.585883704,0.293277916,30,13.76799695,8.803095849,25.11921985,5.764760345,4.306415729,1435.186419,48.16918002,1064.658176,13.96795189,811.7571612,113.8314294,77.79018718,114.9706292,3327.502656,73837.90641
89.339393,30,36.27638953,8.162187645,7,67.64,280.213,38.65,295.67475,20001,1.56341531,0.30389235,30,13.87800454,8.814708653,25.04805017,5.970880694,4.308880735,1439.545689,50.06687447,1067.824342,14.28887864,813.7470488,113.9465964,78.8446284,115.2310934,3338.267466,72975.07873
88.809227,30,35.89960067,8.077410151,7,61.559,280.401,37.996,290.6664,18269,1.542732328,0.311764836,30,13.7693785,8.883162518,25.01849421,5.991651223,4.302280961,1445.72366,51.59111744,1072.411153,14.54248423,816.9159905,114.3731924,79.58232924,115.6623846,3353.385179,70279.30049
84.719362,30,35.20799402,7.921798655,7,76.206,252.254,36.495,279.1905,24508,1.524358041,0.317362786,30,13.50789403,8.983228086,25.02194609,5.883615418,4.290157346,1452.836341,52.78448339,1077.749568,14.74637409,820.7253341,114.9869958,80.09563564,116.1868605,3370.732657,68549.20185
80.138708,30,34.23599068,7.703097903,7,66.56,244.38,34.549,264.2991,22354,1.49965695,0.323957212,30,13.30430045,8.928156833,25.03948775,5.886875453,4.297219097,1461.101914,54.18673002,1084.003919,15.04678794,825.1307151,115.5664623,80.95996528,116.7856928,3390.686788,74799.13269
77.690847,30,34.14724087,7.683129196,7,64.302,256.031,35.593,272.28345,20755,1.47879384,0.328195321,30,12.98058028,8.911501874,25.09143289,5.775737846,4.297624521,1469.497346,55.21516948,1090.405143,15.27592549,829.7280537,116.2547989,81.62185252,117.4145955,3410.97739,72634.20338
76.630515,30,34.68220315,7.803495709,7,66.782,251.767,35.394,270.76635,21824,1.460936419,0.330732484,30,12.57081296,8.927644783,25.16732998,5.58057538,4.292586963,1478.058052,55.97270505,1096.974511,15.4533889,834.5169104,117.0253748,82.16136803,118.0729525,3431.700181,71029.27862
77.206129,30,34.71934809,7.811853321,7,54.873,256.932,34.645,265.03425,17785,1.442624446,0.3328675,30,12.15200809,8.91518031,25.25473181,5.388767384,4.290566934,1486.94801,56.67749679,1103.832154,15.63916158,839.5275992,117.8027333,82.79876275,118.7609778,3453.201775,72098.78614
78.276562,30,34.52128602,7.767289355,7,52.698,257.595,34.477,263.74905,17047,1.430259326,0.332850887,30,11.63498039,8.990431092,25.35664166,5.07600102,4.276588968,1495.279258,57.00384912,1110.29791,15.73880106,844.3349372,118.6444848,83.18405431,119.4255135,3473.448697,68054.5104
81.154606,30,35.00757126,7.876703534,7,54.391,241.096,32.832,251.16405,18755,1.420958048,0.33199309,30,11.10078016,9.076019779,25.46470095,4.735126453,4.260969558,1503.092991,57.16610264,1116.398423,15.80977327,848.8914269,119.4608383,83.53000018,120.05463,3492.475203,67321.19485
85.628218,30,36.01317778,8.102965001,7,51.534,229.032,31.174,238.4811,18708,1.412144519,0.331132836,30,10.61032934,9.110754251,25.57667864,4.432915709,4.251643792,1510.407894,57.30484352,1122.147885,15.89094336,853.1605895,120.1862948,83.9922496,120.639029,3510.277467,69036.58658
85.305064,30,35.91555944,8.081000874,7,51.376,223.134,30.501,233.3334,19125,1.405804357,0.329641768,30,10.13271507,9.134378181,25.69788259,4.121197786,4.243287894,1517.052262,57.30809154,1127.411022,15.94357597,857.0762571,120.8604316,84.42840915,121.1714668,3526.474063,68990.77303
83.204589,30,35.11550469,7.900988556,7,49.002,219.893,29.877,228.56055,18535,1.400941987,0.327764437,30,9.680151433,9.138982819,25.827621,3.810548175,4.236951164,1523.313937,57.22720149,1132.402694,15.97722565,860.7963947,121.4988651,84.86633786,121.6737255,3541.747429,69408.59496
77.408097,30,33.70342337,7.583270259,7,47.53,219.462,29.666,226.9434,18029,1.397924017,0.325293576,30,9.235382776,9.150729413,25.96481666,3.479347788,4.229335033,1529.412589,57.03507262,1137.283691,15.98135032,864.4627841,122.1461687,85.24699174,122.1675378,3556.636085,68817.03932
75.842832,30,33.43769272,7.523480862,7,46.263,216.778,29.227,223.58505,17772,1.396214123,0.322350634,30,8.805073835,9.169646047,26.10583149,3.1376383,4.2205878,1535.517811,56.75753921,1142.180309,15.96470852,868.1690659,122.8100497,85.58913219,122.6662941,3571.538004,68311.21468
74.540141,30,33.39597861,7.514095188,7,46.093,212.061,28.684,219.4311,18093,1.395398607,0.319050048,30,8.399994041,9.190370856,26.24727908,2.800319657,4.211527991,1541.622537,56.41285656,1147.08666,15.93469328,871.9051475,123.4789997,85.91527126,123.1683552,3586.426491,68055.91795
76.29726,30,34.2820446,7.713460035,7,45.193,206.595,27.976,214.0194,18205,1.394868934,0.31557086,30,8.036588477,9.199518527,26.38613354,2.487797637,4.203993186,1547.625179,56.02729727,1151.926641,15.89983042,875.6024618,124.1278084,86.25904652,123.6633089,3601.049354,68380.14966
78.609804,30,35.25772484,7.932988089,7,44.76,204.573,27.704,211.93335,18209,1.395166253,0.311865662,30,7.710732952,9.202733961,26.52056449,2.196426547,4.19734987,1553.342919,55.58623555,1156.558963,15.85277417,879.1581745,124.7488461,86.5886579,124.1370485,3614.977968,68494.45044
82.225052,30,36.37228892,8.183765007,7,44.379,203.012,27.488,210.28245,18193,1.396803367,0.307956405,30,7.417489114,9.204023791,26.64842406,1.922784421,4.191200263,1558.646836,55.08942346,1160.881947,15.78927295,882.4975099,125.3373127,86.87643748,124.5794129,3627.912851,68500.29895
81.083925,30,38.00185925,8.550418332,7,52.753,192.888,27.293,208.79445,22437,1.400107742,0.303911207,30,7.152944747,9.205206341,26.76750419,1.665814509,4.185425562,1563.465625,54.54707959,1164.8374,15.70909686,885.5761139,125.8896925,87.10412189,124.9844852,3639.688112,68486.15112
